source,series,ticker,event_ticker,title,yes_bid,yes_ask,last_price,volume,open_interest,close_time,status,scraped_at
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-PFIS,KXPGAMAKECUT-BICA26,Patrick Fishburn makes the cut,0.5900,0.6400,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170791+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-PCOO,KXPGAMAKECUT-BICA26,Pierceson Coody makes the cut,0.6400,0.6900,0.6400,5.60,2.80,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170793+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-NTAY,KXPGAMAKECUT-BICA26,Nick Taylor makes the cut,0.6600,0.7200,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170796+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-NSHI,KXPGAMAKECUT-BICA26,Neal Shipley makes the cut,0.5500,0.6200,0.6200,31.71,31.71,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170798+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-NHAR,KXPGAMAKECUT-BICA26,Nick Hardy makes the cut,0.4200,0.5000,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170801+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-NECH,KXPGAMAKECUT-BICA26,Nicolas Echavarria makes the cut,0.6200,0.6800,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170803+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-NDUN,KXPGAMAKECUT-BICA26,Nick Dunlap makes the cut,0.3700,0.4500,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170806+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-MTHO,KXPGAMAKECUT-BICA26,Michael Thompson makes the cut,0.2800,0.3600,0.4300,24.00,24.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170809+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-MROZ,KXPGAMAKECUT-BICA26,Marcelo Rozo makes the cut,0.2900,0.3800,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170811+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-MPEN,KXPGAMAKECUT-BICA26,Marco Penge makes the cut,0.7000,0.7400,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170814+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-MPAV,KXPGAMAKECUT-BICA26,Matthieu Pavon makes the cut,0.5600,0.6300,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170816+00:00
